date,stargazers,starsToday,description,owner,name,url
2021-12-31,131,268,Algorithms and data structures implemented in JavaScript with explanations and links to further readings,trekhleb,javascript-algorithms,https://github.com/trekhleb/javascript-algorithms
2021-12-31,252,108,Web 3.0 React Solidity Blockchain Application,adrianhajdin,project_web3.0,https://github.com/adrianhajdin/project_web3.0
2021-12-31,14,57,OpenZeppelin Contracts is a library for secure smart contract development.,OpenZeppelin,openzeppelin-contracts,https://github.com/OpenZeppelin/openzeppelin-contracts
2021-12-31,73,125,The Node.js best practices list (December 2021),goldbergyoni,nodebestpractices,https://github.com/goldbergyoni/nodebestpractices
2021-12-31,51,73,A utility-first CSS framework for rapid UI development.,tailwindlabs,tailwindcss,https://github.com/tailwindlabs/tailwindcss
2021-12-31,72,148,A list of Free Software network services and web applications which can be hosted on your own servers,awesome-selfhosted,awesome-selfhosted,https://github.com/awesome-selfhosted/awesome-selfhosted
2021-12-31,62,38,Curated interview preparation materials for busy engineers,yangshun,tech-interview-handbook,https://github.com/yangshun/tech-interview-handbook
2021-12-31,73,33,"MUI (formerly Material-UI) is the React UI library you always wanted. Follow your own design system, or start with Material Design.",mui-org,material-ui,https://github.com/mui-org/material-ui
2021-12-31,1,18,Create Ethereum-powered apps with one command,paulrberg,create-eth-app,https://github.com/paulrberg/create-eth-app
2021-12-31,11,23,"Mastering Ethereum, by Andreas M. Antonopoulos, Gavin Wood",ethereumbook,ethereumbook,https://github.com/ethereumbook/ethereumbook
2021-12-31,11,42,A fancy self-hosted monitoring tool,louislam,uptime-kuma,https://github.com/louislam/uptime-kuma
2021-12-31,17,241,AI拟声: 5秒内克隆您的声音并生成任意语音内容 Clone a voice in 5 seconds to generate arbitrary speech in real-time,babysor,MockingBird,https://github.com/babysor/MockingBird
2021-12-31,10,5,ShowDoc is a tool greatly applicable for an IT team to share documents online一个非常适合IT团队的在线API文档、技术文档工具,star7th,showdoc,https://github.com/star7th/showdoc
2021-12-31,27,15,A browser based code editor,microsoft,monaco-editor,https://github.com/microsoft/monaco-editor
2021-12-31,15,14,Roadmap to becoming an Artificial Intelligence Expert in 2021,AMAI-GmbH,AI-Expert-Roadmap,https://github.com/AMAI-GmbH/AI-Expert-Roadmap
2021-12-31,6,8,"A curated list of CTF frameworks, libraries, resources and softwares",apsdehal,awesome-ctf,https://github.com/apsdehal/awesome-ctf
2021-12-31,21,9,"Swagger UI is a collection of HTML, JavaScript, and CSS assets that dynamically generate beautiful documentation from a Swagger-compliant API.",swagger-api,swagger-ui,https://github.com/swagger-api/swagger-ui
2021-12-31,8,12,VNC client web application,novnc,noVNC,https://github.com/novnc/noVNC
2021-12-31,15,12,Hooks for building fast and extendable tables and datagrids for React,tannerlinsley,react-table,https://github.com/tannerlinsley/react-table
2021-12-31,180,14,Gosint is a distributed asset information collection and vulnerability scanning platform,1in9e,gosint,https://github.com/1in9e/gosint
2021-12-31,1,4,Use Turbo in your Ruby on Rails app,hotwired,turbo-rails,https://github.com/hotwired/turbo-rails
2021-12-31,118,6,,ethereum-boilerplate,ethereum-nft-marketplace-boilerplate,https://github.com/ethereum-boilerplate/ethereum-nft-marketplace-boilerplate
2021-12-31,43,11,Based on a true story,NARKOZ,hacker-scripts,https://github.com/NARKOZ/hacker-scripts
2021-12-31,19,16,Find and fix problems in your JavaScript code.,eslint,eslint,https://github.com/eslint/eslint
