date,stargazers,starsToday,description,owner,name,url
2021-12-31,608,1,一个主要运行在 𝐞𝐥𝐞𝐜𝐕𝟐𝐏 或 𝐪𝐢𝐧𝐠𝐥𝐨𝐧𝐠 等定时面板，同时支持系统运行环境的签到项目（环境：𝑷𝒚𝒕𝒉𝒐𝒏 3.8+ / 𝑵𝒐𝒅𝒆.𝒋𝒔 10+ / 𝑩𝒂𝒔𝒉 4+ / 𝑶𝒑𝒆𝒏𝑱𝑫𝑲8 / 𝑷𝒆𝒓𝒍5）,Oreomeow,checkinpanel,https://github.com/Oreomeow/checkinpanel
2021-12-31,12,6,Stack trace visualizer,brendangregg,FlameGraph,https://github.com/brendangregg/FlameGraph
2021-12-31,1,9,"The book documenting the curl project, the curl tool, libcurl and more. Simply put: everything curl.",bagder,everything-curl,https://github.com/bagder/everything-curl
2021-12-31,102,0,"Dockside is a tool for provisioning lightweight access-controlled IDEs, staging environments and sandboxes - aka 'devtainers' - on local machine, on-premises raw metal or VM, or in the cloud",newsnowlabs,dockside,https://github.com/newsnowlabs/dockside
2021-12-31,189,0,Spec and test data for the MaxMind DB file format,maxmind,MaxMind-DB,https://github.com/maxmind/MaxMind-DB
2021-12-31,2,0,Signal processing window functions for PDL,jlapeyre,PDL-DSP-Windows,https://github.com/jlapeyre/PDL-DSP-Windows
2021-12-31,212,0,FusionInventory Agent,fusioninventory,fusioninventory-agent,https://github.com/fusioninventory/fusioninventory-agent
2021-12-31,4,0,Promise in Perl,manakai,perl-promise,https://github.com/manakai/perl-promise
2021-12-31,1,0,A WebDriver protocol client for Perl,manakai,perl-web-driver-client,https://github.com/manakai/perl-web-driver-client
2021-12-31,,,,manakai,perl-web-datetime,https://github.com/manakai/perl-web-datetime
2021-12-31,,,A pure-Perl HTML/XML processor,manakai,perl-web-markup,https://github.com/manakai/perl-web-markup
2021-12-31,2,0,A Perl implementation of JSON,manakai,perl-json-ps,https://github.com/manakai/perl-json-ps
2021-12-31,2,0,CharClass Perl modules,wakaba,perl-charclass,https://github.com/wakaba/perl-charclass
2021-12-31,2,0,OWASP ModSecurity Core Rule Set (CRS) Project (Official Repository),SpiderLabs,owasp-modsecurity-crs,https://github.com/SpiderLabs/owasp-modsecurity-crs
2021-12-31,262,0,Collection of standard plugins to discover and gather cloud-to-edge metrics and status across your whole IT infrastructure.,centreon,centreon-plugins,https://github.com/centreon/centreon-plugins
2021-12-31,708,0,"Ora2Pg is a free tool used to migrate an Oracle database to a PostgreSQL compatible schema. It connects your Oracle database, scan it automatically and extracts its structure or data, it then generates SQL scripts that you can load into PostgreSQL.",darold,ora2pg,https://github.com/darold/ora2pg
2021-12-31,609,0,Trinity RNA-Seq de novo transcriptome assembly,trinityrnaseq,trinityrnaseq,https://github.com/trinityrnaseq/trinityrnaseq
2021-12-31,5,1,Nikto web server scanner,sullo,nikto,https://github.com/sullo/nikto
2021-12-31,525,0,Rapid prokaryotic genome annotation,tseemann,prokka,https://github.com/tseemann/prokka
2021-12-31,1,3,ExifTool meta information reader/writer,exiftool,exiftool,https://github.com/exiftool/exiftool
2021-12-31,2,1,"Imapsync is an IMAP transfers tool. The purpose of imapsync is to migrate IMAP accounts or to backup IMAP accounts. IMAP is one of the three current standard protocols to access mailboxes, the two others are POP3 and HTTP with webmails, webmails are often tied to an IMAP server. Upstream website is",imapsync,imapsync,https://github.com/imapsync/imapsync
2021-12-31,14,1,Good-lookin' diffs. Actually… nah… The best-lookin' diffs.,so-fancy,diff-so-fancy,https://github.com/so-fancy/diff-so-fancy
2021-12-31,948,0,ModSecurity v3 Nginx Connector,SpiderLabs,ModSecurity-nginx,https://github.com/SpiderLabs/ModSecurity-nginx
2021-12-31,1,0,The Perl programming language,Perl,perl5,https://github.com/Perl/perl5
2021-12-31,968,0,This is the new home for ddclient. Ddclient is a Perl client used to update dynamic DNS entries for accounts on 'Dynamic DNS Network Services' free DNS service. It currently supports a lot of different routers and a few different services.,ddclient,ddclient,https://github.com/ddclient/ddclient
