date,stargazers,starsToday,description,owner,name,url
2021-12-25,2,0,Svelte Material UI Components,hperrin,svelte-material-ui,https://github.com/hperrin/svelte-material-ui
2021-12-25,76,7,Unofficial Svelte port of Headless UI components (https://headlessui.dev/),rgossiaux,svelte-headlessui,https://github.com/rgossiaux/svelte-headlessui
2021-12-25,252,2,"a simpler, all-in-one way to develop and manage websites",primo-af,primo,https://github.com/primo-af/primo
2021-12-25,1,0,"A simple standalone program which automates the installation, removal and maintenance of BetterDiscord.",BetterDiscord,Installer,https://github.com/BetterDiscord/Installer
2021-12-25,370,0,Notus Svelte: Free Tailwind CSS UI Kit and Admin,creativetimofficial,notus-svelte,https://github.com/creativetimofficial/notus-svelte
2021-12-25,536,1,"Svelte ecommerce - Headless, Authentication, Cart & Checkout, TailwindCSS, Server Rendered, Proxy + API Integrated, Animations, Stores, Lazy Loading, Loading Indicators, Carousel, Instant Search, Faceted Filters, Typescript, Open Source, MIT license. 1 command deploy to your own server, 1 click deploy to netlify.",itswadesh,svelte-commerce,https://github.com/itswadesh/svelte-commerce
2021-12-25,1,0,SvelteKit implementation of the RealWorld app,sveltejs,realworld,https://github.com/sveltejs/realworld
2021-12-25,258,2,"Sveltekit starter project created with sveltekit, typescript, tailwindcss, postcss, husky, and storybook. The project has the structure set up for the scaleable web application.",navneetsharmaui,sveltekit-starter,https://github.com/navneetsharmaui/sveltekit-starter
2021-12-25,550,2,A Material UI Design Component library for Svelte heavily inspired by vuetify.,TheComputerM,svelte-materialify,https://github.com/TheComputerM/svelte-materialify
2021-12-25,1,3,,PuruVJ,macos-web,https://github.com/PuruVJ/macos-web
2021-12-25,297,0,IOTA's New Wallet,iotaledger,firefly,https://github.com/iotaledger/firefly
2021-12-25,576,0,Desktop client for Radicle.,radicle-dev,radicle-upstream,https://github.com/radicle-dev/radicle-upstream
2021-12-25,748,2,Svelte  Three,Rich-Harris,svelte-cubed,https://github.com/Rich-Harris/svelte-cubed
2021-12-25,24,0,"The source code for the ""Full Stack Web Development in the Cloud"" course.",gitpod-io,full-stack-web-development,https://github.com/gitpod-io/full-stack-web-development
2021-12-25,426,0,What's really in your Discord Data package?,Androz2091,discord-data-package-explorer,https://github.com/Androz2091/discord-data-package-explorer
2021-12-25,114,1,"cryptgeon is a secure, open source note / file sharing service inspired by PrivNote written in rust & svelte.",cupcakearmy,cryptgeon,https://github.com/cupcakearmy/cryptgeon
2021-12-25,,,,andipaetzold,zwiftquiz,https://github.com/andipaetzold/zwiftquiz
2021-12-25,3,0,vlack's personal site,v1ack,v1ack.github.io,https://github.com/v1ack/v1ack.github.io
